,Harry Potter
15793,"never open, that place. . . .”"
15794,"“Right,” said Tonks, beckoning them forward to a window display-"
15795,ing nothing but a particularly ugly female dummy whose false eye-
15796,lashes were hanging off and who was modeling a green nylon pinafore
15797,dress. “Everybody ready?”
15798,"They nodded, clustering around her; Moody gave Harry another"
15799,shove between the shoulder blades to urge him forward and Tonks
15800,"leaned close to the glass, looking up at the very ugly dummy and said,"
15801,"her breath steaming up the glass, “Wotcher . . . We’re here to see"
15802,Arthur Weasley.”
15803,"For a split second, Harry thought how absurd it was for Tonks to ex-"
15804,pect the dummy to hear her talking that quietly through a sheet of
15805,"glass, when there were buses rumbling along behind her and all the"
15806,racket of a street full of shoppers. Then he reminded himself that dum-
15807,mies could not hear anyway. Next second his mouth opened in shock
15808,"as the dummy gave a tiny nod, beckoned its jointed finger, and Tonks"
15809,"had seized Ginny and Mrs. Weasley by the elbows, stepped right"
15810,through the glass and vanished.
15811,"Fred, George, and Ron stepped after them; Harry glanced around"
15812,at the jostling crowd; not one of them seemed to have a glance to spare
15813,  483  
15814,CHAPTER TWENTY-TWO
15815,"for window displays as ugly as Purge and Dowse Ltd.’s, nor did any of"
15816,them seem to have noticed that six people had just melted into thin
15817,air in front of them.
15818,"“C’mon,” growled Moody, giving Harry yet another poke in the"
15819,back and together they stepped forward through what felt like a sheet
15820,"of cool water, emerging quite warm and dry on the other side."
15821,There was no sign of the ugly dummy or the space where she had
15822,stood. They had arrived in what seemed to be a crowded reception
15823,area where rows of witches and wizards sat upon rickety wooden
15824,"chairs, some looking perfectly normal and perusing out-of-date copies"
15825,"of Witch Weekly, others sporting gruesome disfigurements such as ele-"
15826,phant trunks or extra hands sticking out of their chests. The room was
15827,"scarcely less quiet than the street outside, for many of the patients were"
15828,making very peculiar noises. A sweaty-faced witch in the center of the
15829,"front row, who was fanning herself vigorously with a copy of the Daily"
15830,"Prophet, kept letting off a high-pitched whistle as steam came pouring"
15831,"out of her mouth, and a grubby-looking warlock in the corner clanged"
15832,"like a bell every time he moved, and with each clang his head vibrated"
15833,"horribly, so that he had to seize himself by the ears and hold it steady."
15834,Witches and wizards in lime-green robes were walking up and
15835,"down the rows, asking questions and making notes on clipboards like"
15836,Umbridge’s. Harry noticed the emblem embroidered on their chests:
15837,"a wand and bone, crossed."
15838,“Are they doctors?” he asked Ron quietly.
15839,"“Doctors?” said Ron, looking startled. “Those Muggle nutters that"
15840,"cut people up? Nah, they’re Healers.”"
15841,“Over here!” called Mrs. Weasley over the renewed clanging of the
15842,"warlock in the corner, and they followed her to the queue in front of a"
15843,plump blonde witch seated at a desk marked inquiries. The wall be-
15844,hind her was covered in notices and posters saying things like a clean
15845,cauldron keeps potions from becoming poisons and antidotes
15846,are anti-don’ts unless approved by a qualified healer.
15847,  484   
15848,ST. MUNGO’S HOSPITAL
15849,FOR MAGICAL MALADIES
15850,AND INJURIES
15851,There was also a large portrait of a witch with long silver ringlets
15852,that was labelled
15853,DILYS DERWENT
15854,st. mungo’s healer 1722–1741
15855,headmistress of hogwarts school of
15856,"witchcraft and wizardry, i74i–i768"
15857,Dilys was eyeing the Weasley party as though counting them; when
15858,"Harry caught her eye she gave a tiny wink, walked sideways out of her"
15859,"portrait, and vanished."
15860,"Meanwhile, at the front of the queue, a young wizard was perform-"
15861,"ing an odd on-the-spot jig and trying, in between yelps of pain, to"
15862,explain his predicament to the witch behind the desk.
15863,“It’s these — ouch — shoes my brother gave me — ow — they’re
15864,"eating my — OUCH — feet — look at them, there must be some"
15865,kind of — AARGH — jinx on them and I can’t — AAAAARGH —
15866,get them off —”
15867,He hopped from one foot to the other as though dancing on hot
15868,coals.
15869,"“The shoes don’t prevent you reading, do they?” said the blonde"
15870,"witch irritably, pointing at a large sign to the left of her desk. “You"
15871,"want Spell Damage, fourth floor. Just like it says on the floor guide."
15872,Next!”
15873,"The wizard hobbled and pranced sideways out of the way, the"
15874,Weasley party moved forward a few steps and Harry read the floor
15875,guide:
15876,ARTIFACT ACCIDENTS. . . . . . . . . . . . . . . . . . . . Ground Floor
15877,"(Cauldron explosion, wand backfiring, broom crashes, etc.)"
15878,CREATURE-INDUCED INJURIES. . . . . . . . . . . . . . . First Floor
15879,"(Bites, stings, burns, embedded spines, etc.)"
15880, 485   
15881,CHAPTER TWENTY-TWO
15882,MAGICAL BUGS. . . . . . . . . . . . . . . . . . . . . . . . . . Second Floor
15883,"(Contagious maladies, e.g., dragon pox, vanishing sickness,"
15884,scrofungulus)
15885,POTION AND PLANT POISONING. . . . . . . . . . . . .Third Floor
15886,"(Rashes, regurgitation, uncontrollable giggling, etc.)"
15887,SPELL DAMAGE. . . . . . . . . . . . . . . . . . . . . . . . . . Fourth Floor
15888,"(Unliftable jinxes, hexes, and incorrectly applied charms, etc.)"
15889,VISITORS’ TEAROOM AND HOSPITAL SHOP. . . . .Fifth Floor
15890,"If you are unsure where to go, incapable, of normal speech, or"
15891,"unable to remember why you are here, our Welcome Witch will"
15892,be pleased to help.
15893,"A very old, stooped wizard with a hearing trumpet had shuffled to"
15894,the front of the queue now.
15895,“I’m here to see Broderick Bode!” he wheezed.
15896,"“Ward forty-nine, but I’m afraid you’re wasting your time,” said the"
15897,"witch dismissively “He’s completely addled, you know, still thinks he’s"
15898,a teapot. . . . Next!”
15899,A harassed-looking wizard was holding his small daughter tightly
15900,by the ankle while she flapped around his head using the immensely
15901,"large, feathery wings that had sprouted right out the back of her"
15902,romper suit.
15903,"“Fourth floor,” said the witch in a bored voice, without asking, and"
15904,"the man disappeared through the double doors beside the desk, hold-"
15905,ing his daughter like an oddly shaped balloon. “Next!”
15906,Mrs. Weasley moved forward to the desk.
15907,"“Hello,” she said. “My husband, Arthur Weasley, was supposed to"
15908,"be moved to a different ward this morning, could you tell us — ?”"
15909,"“Arthur Weasley?” said the witch, running her finger down a long"
15910, 486     
15911,ST. MUNGO’S HOSPITAL
15912,FOR MAGICAL MALADIES
15913,AND INJURIES
15914,"list in front of her. “Yes, first floor, second door on the right, Dai"
15915,Llewellyn ward.”
15916,"“Thank you,” said Mrs. Weasley. “Come on, you lot.”"
15917,They followed through the double doors and along the narrow cor-
15918,"ridor beyond, which was lined with more portraits of famous Healers"
15919,"and lit by crystal bubbles full of candles that floated up on the ceiling,"
15920,looking like giant soapsuds. More witches and wizards in lime-green
15921,robes walked in and out of the doors they passed; a foul-smelling yel-
15922,"low gas wafted into the passageway as they passed one door, and every"
15923,now and then they heard distant wailing. They climbed a flight of
15924,"stairs and entered the “Creature-Induced Injuries” corridor, where the"
15925,second door on the right bore the words “dangerous” dai llewellyn
15926,ward: serious bites. Underneath this was a card in a brass holder on
15927,which had been handwritten Healer-in-Charge: Hippocrates Smeth-
15928,"wyck, Trainee Healer: Augustus Pye."
15929,"“We’ll wait outside, Molly,” Tonks said. “Arthur won’t want too"
15930,many visitors at once. . . . It ought to be just the family first.”
15931,Mad-Eye growled his approval of this idea and set himself with his
15932,"back against the corridor wall, his magical eye spinning in all direc-"
15933,"tions. Harry drew back too, but Mrs. Weasley reached out a hand and"
15934,"pushed him through the door, saying, “Don’t be silly, Harry, Arthur"
15935,wants to thank you. . . .”
15936,The ward was small and rather dingy as the only window was narrow
15937,and set high in the wall facing the door. Most of the light came from
