,Harry Potter
10200,"“Oh that’s my Foe-Glass. See them out there, skulking around?"
10201,I’m not really in trouble until I see the whites of their eyes. That’s
10202,when I open my trunk.”
10203,"He let out a short, harsh laugh, and pointed to the large trunk"
10204,under the window. It had seven keyholes in a row. Harry wondered
10205,"what was in there, until Moody’s next question brought him"
10206,sharply back to earth.
10207,"“So . . . found out about the dragons, have you?”"
10208,Harry hesitated. He’d been afraid of this — but he hadn’t told
10209,"Cedric, and he certainly wasn’t going to tell Moody, that Hagrid"
10210,had broken the rules.
10211,"“It’s all right,” said Moody, sitting down and stretching out his"
10212,wooden leg with a groan. “Cheating’s a traditional part of the Tri-
10213,wizard Tournament and always has been.”
10214,  343   
10215,CHAPTER TWENTY
10216,"“I didn’t cheat,” said Harry sharply. “It was — a sort of accident"
10217,that I found out.”
10218,"Moody grinned. “I wasn’t accusing you, laddie. I’ve been telling"
10219,"Dumbledore from the start, he can be as high-minded as he likes,"
10220,but you can bet old Karkaroff and Maxime won’t be. They’ll have
10221,told their champions everything they can. They want to win. They
10222,want to beat Dumbledore. They’d like to prove he’s only human.”
10223,"Moody gave another harsh laugh, and his magical eye swiveled"
10224,around so fast it made Harry feel queasy to watch it.
10225,“So . . . got any ideas how you’re going to get past your dragon
10226,yet?” said Moody.
10227,"“No,” said Harry."
10228,"“Well, I’m not going to tell you,” said Moody gruffly. “I don’t"
10229,"show favoritism, me. I’m just going to give you some good, general"
10230,advice. And the first bit is — play to your strengths.”
10231,"“I haven’t got any,” said Harry, before he could stop himself."
10232,"“Excuse me,” growled Moody, “you’ve got strengths if I say"
10233,you’ve got them. Think now. What are you best at?”
10234,"Harry tried to concentrate. What was he best at? Well, that was"
10235,"easy, really —"
10236,"“Quidditch,” he said dully, “and a fat lot of help —”"
10237,"“That’s right,” said Moody, staring at him very hard, his magical"
10238,eye barely moving at all. “You’re a damn good flier from what I’ve
10239,heard.”
10240,"“Yeah, but . . .” Harry stared at him. “I’m not allowed a broom,"
10241,I’ve only got my wand —”
10242,"“My second piece of general advice,” said Moody loudly, inter-"
10243,"rupting him, “is to use a nice, simple spell that will enable you to"
10244,get what you need.”
10245,  344   
10246,THE FIRST TASK
10247,Harry looked at him blankly. What did he need?
10248,"“Come on, boy . . .” whispered Moody. “Put them together . . ."
10249,it’s not that difficult. . . .”
10250,And it clicked. He was best at flying. He needed to pass the
10251,"dragon in the air. For that, he needed his Firebolt. And for his Fire-"
10252,"bolt, he needed —"
10253,"“Hermione,” Harry whispered, when he had sped into greenhouse"
10254,"three minutes later, uttering a hurried apology to Professor Sprout"
10255,as he passed her. “Hermione — I need you to help me.”
10256,"“What d’you think I’ve been trying to do, Harry?” she whis-"
10257,"pered back, her eyes round with anxiety over the top of the quiver-"
10258,ing Flutterby Bush she was pruning.
10259,"“Hermione, I need to learn how to do a Summoning Charm"
10260,properly by tomorrow afternoon.”
10261,"And so they practiced. They didn’t have lunch, but headed for a"
10262,"free classroom, where Harry tried with all his might to make vari-"
10263,ous objects fly across the room toward him. He was still having
10264,problems. The books and quills kept losing heart halfway across
10265,the room and dropping like stones to the floor.
10266,"“Concentrate, Harry, concentrate. . . .”"
10267,“What d’you think I’m trying to do?” said Harry angrily. “A
10268,great big dragon keeps popping up in my head for some reason. . . .
10269,"Okay, try again. . . .”"
10270,"He wanted to skip Divination to keep practicing, but Hermione"
10271,"refused point-blank to skive off Arithmancy, and there was no"
10272,point in staying without her. He therefore had to endure over an
10273,"hour of Professor Trelawney, who spent half the lesson telling"
10274, 345 
10275,CHAPTER TWENTY
10276,everyone that the position of Mars with relation to Saturn at that
10277,moment meant that people born in July were in great danger of
10278,"sudden, violent deaths."
10279,"“Well, that’s good,” said Harry loudly, his temper getting the"
10280,"better of him, “just as long as it’s not drawn-out. I don’t want to"
10281,suffer.”
10282,Ron looked for a moment as though he was going to laugh; he
10283,"certainly caught Harry’s eye for the first time in days, but Harry"
10284,was still feeling too resentful toward Ron to care. He spent the rest
10285,of the lesson trying to attract small objects toward him under the
10286,table with his wand. He managed to make a fly zoom straight into
10287,"his hand, though he wasn’t entirely sure that was his prowess at"
10288,Summoning Charms — perhaps the fly was just stupid.
10289,"He forced down some dinner after Divination, then returned to"
10290,"the empty classroom with Hermione, using the Invisibility Cloak"
10291,to avoid the teachers. They kept practicing until past midnight.
10292,"They would have stayed longer, but Peeves turned up and, pre-"
10293,"tending to think that Harry wanted things thrown at him, started"
10294,chucking chairs across the room. Harry and Hermione left in a
10295,"hurry before the noise attracted Filch, and went back to the"
10296,"Gryffindor common room, which was now mercifully empty."
10297,"At two o’clock in the morning, Harry stood near the fireplace,"
10298,"surrounded by heaps of objects: books, quills, several upturned"
10299,"chairs, an old set of Gobstones, and Neville’s toad, Trevor. Only in"
10300,the last hour had Harry really got the hang of the Summoning
10301,Charm.
10302,"“That’s better, Harry, that’s loads better,” Hermione said, look-"
10303,ing exhausted but very pleased.
10304,"“Well, now we know what to do next time I can’t manage a"
10305, 346  
10306,THE FIRST TASK
10307,"spell,” Harry said, throwing a rune dictionary back to Hermione,"
10308,"so he could try again, “threaten me with a dragon. Right . . .” He"
10309,raised his wand once more. “Accio Dictionary!”
10310,"The heavy book soared out of Hermione’s hand, flew across the"
10311,"room, and Harry caught it."
10312,"“Harry, I really think you’ve got it!” said Hermione delightedly."
10313,"“Just as long as it works tomorrow,” Harry said. “The Firebolt’s"
10314,"going to be much farther away than the stuff in here, it’s going to"
10315,"be in the castle, and I’m going to be out there on the grounds. . . .”"
10316,"“That doesn’t matter,” said Hermione firmly “Just as long as"
10317,"you’re concentrating really, really hard on it, it’ll come. Harry, we’d"
10318,better get some sleep . . . you’re going to need it.”
10319,Harry had been focusing so hard on learning the Summoning
10320,Charm that evening that some of his blind panic had left him. It re-
10321,"turned in full measure, however, on the following morning. The at-"
10322,mosphere in the school was one of great tension and excitement.
10323,"Lessons were to stop at midday, giving all the students time to get"
10324,"down to the dragons’ enclosure — though of course, they didn’t"
10325,yet know what they would find there.
10326,"Harry felt oddly separate from everyone around him, whether"
10327,they were wishing him good luck or hissing “We’ll have a box of tis-
10328,"sues ready, Potter ” as he passed. It was a state of nervousness so ad-"
10329,vanced that he wondered whether he mightn’t just lose his head
10330,"when they tried to lead him out to his dragon, and start trying to"
10331,curse everyone in sight. Time was behaving in a more peculiar fash-
10332,"ion than ever, rushing past in great dollops, so that one moment he"
10333,"seemed to be sitting down in his first lesson, History of Magic, and"
10334,"the next, walking into lunch . . . and then (where had the morning"
10335, 347   
10336,CHAPTER TWENTY
10337,"gone? the last of the dragon-free hours?), Professor McGonagall"
10338,was hurrying over to him in the Great Hall. Lots of people were
10339,watching.
10340,"“Potter, the champions have to come down onto the grounds"
10341,now. . . . You have to get ready for your first task.”
10342,"“Okay,” said Harry, standing up, his fork falling onto his plate"
10343,with a clatter.
10344,"“Good luck, Harry,” Hermione whispered. “You’ll be fine!”"
10345,"“Yeah,” said Harry in a voice that was most unlike his own."
10346,He left the Great Hall with Professor McGonagall. She didn’t
10347,"seem herself either; in fact, she looked nearly as anxious as Her-"
10348,mione. As she walked him down the stone steps and out into the
10349,"cold November afternoon, she put her hand on his shoulder."
10350,"“Now, don’t panic,” she said, “just keep a cool head. . . . We’ve"
10351,got wizards standing by to control the situation if it gets out of
10352,"hand. . . . The main thing is just to do your best, and nobody will"
10353,think any the worse of you. . . . Are you all right?”
10354,"“Yes,” Harry heard himself say. “Yes, I’m fine.”"
10355,"She was leading him toward the place where the dragons were,"
10356,"around the edge of the forest, but when they approached the clump"
10357,"of trees behind which the enclosure would be clearly visible, Harry"
10358,"saw that a tent had been erected, its entrance facing them, screen-"
